"arrival_date","destination_region","destination_city","length_of_stay","has_meal","purpose_trip","sell_price","user_id"
"2019-02-21","Western Europe","Amsterdam","1","1","business","7734","6854"
"2019-03-04","CIS","Tashkent","4","1","business","13931","18434"
"2019-02-17","Southern Europe","Limassol","3","1","business","34572","31748"
"2019-04-01","Russia","Sochi","7","1","leasure","8019","17219"
"2019-02-19","CIS","Minsk","1","0","business","2361","7516"
"2019-03-11","Western Europe","Angouleme","3","1","leasure","83383","20630"
"2019-02-18","Russia","Moscow","2","1","business","9384","12379"
"2019-02-18","Russia","Moscow","1","0","business","4575","20860"
"2019-03-12","Southern Europe","Seville","3","1","business","32944","20654"
"2019-03-10","International","Imatra","4","1","business","30563","31504"
"2019-02-21","Russia","Moscow","2","1","business","21522","24595"
"2019-03-04","Western Europe","London","3","1","business","77172","26479"
"2019-02-16","International","Istanbul","4","1","business","10091","22424"
"2019-02-14","Russia","Sochi","1","1","business","4497","5789"
"2019-02-17","Russia","Nizhniy Novgorod","1","1","business","8863","13288"
"2019-03-17","International","Karlovy Vary","7","1","leasure","16418","18233"
"2019-04-08","International","Phan Thiet","10","1","leasure","37686","7060"
"2019-03-09","Southern Europe","Barcelona","7","0","leasure","168983","15490"
"2019-02-26","International","Riga","1","1","business","8753","18929"
"2019-03-13","International","Prague","3","1","business","9517","6146"
"2019-02-20","Russia","Krasnodar","1","1","business","5531","7516"
"2019-02-18","International","Livingstone","2","1","business","15493","30319"
"2019-02-24","Western Europe","Paris","5","1","business","44120","26582"
"2019-03-05","Western Europe","Paris","2","1","leasure","16079","24815"
"2019-02-15","Russia","Cherepovets","2","1","leasure","2061","7621"
"2019-02-20","International","Bucharest","1","1","leasure","8919","22824"
"2019-02-21","Western Europe","Paris","9","1","leasure","112692","11077"
"2019-03-13","Western Europe","Oxford","2","1","business","19728","32561"
"2019-02-24","Arabia","Dubai","3","1","business","29114","14684"
"2019-02-18","Western Europe","Dusseldorf","3","1","business","31315","22888"
"2019-03-01","International","Bodrum","3","1","leasure","22987","22888"
"2019-02-21","Russia","Kirov","1","1","business","2395","22888"
"2019-03-22","Southern Europe","Rome","3","1","leasure","15265","18968"
"2019-02-27","International","Prague","3","1","business","31034","10189"
"2019-02-14","Southern Europe","Verona","3","1","leasure","21388","20452"
"2019-02-17","International","Mexico City","4","0","business","50259","18889"
"2019-02-19","Russia","Moscow","2","1","business","7758","16297"
"2019-03-08","Western Europe","Bruges","1","1","business","9354","19560"
"2019-02-18","Russia","Ufa","1","1","business","4261","11458"
"2019-02-18","Russia","Nizhnevartovsk","3","1","business","10896","14684"
"2019-02-18","CIS","Nur-Sultan","1","1","business","3016","26582"
"2019-02-14","Russia","Moscow","1","0","business","1096","6893"
"2019-02-21","International","Prague","5","1","business","19219","22124"
"2019-02-22","International","Cancun","5","1","leasure","176411","24435"
"2019-05-02","International","Cuzco","3","1","leasure","15323","22732"
"2019-03-10","Southern Europe","Milan","3","1","business","116635","6402"
"2019-02-17","Russia","Komsomolsk-on-Amur","3","1","business","8216","7749"
"2019-03-25","International","Prague","1","0","business","6830","31748"
"2019-02-17","Southern Europe","Milan","6","1","leasure","53028","16636"
"2019-02-18","Russia","Naberezhnye Chelny","2","1","business","5024","14684"
"2019-02-19","Russia","Moscow","2","1","business","19040","20860"
"2019-03-15","Western Europe","Paris","1","1","business","28220","6715"
"2019-03-26","Russia","Arsenyev","2","1","business","6596","14684"
"2019-02-17","Russia","Moscow","3","0","business","15993","14806"
"2019-02-27","Russia","Penza","1","1","business","1465","14684"
"2019-02-28","Russia","Orenburg","1","1","business","2951","14684"
"2019-02-17","Russia","Khabarovsk","2","1","business","6992","7516"
"2019-02-28","Russia","Balakovo","1","1","business","3035","14806"
"2019-02-17","Russia","Rostov-on-Don","2","1","business","19235","7516"
"2019-02-24","Western Europe","Monaco","1","1","business","18256","14806"
"2019-03-18","International","Budapest","4","1","business","24640","18683"
"2019-02-22","Russia","Saint Petersburg","1","1","business","2781","29250"
"2019-02-19","Russia","Moscow","3","1","business","13597","20592"
"2019-03-12","Russia","Penza","1","0","business","2334","14684"
"2019-02-19","Russia","Moscow","3","1","business","8760","6638"
"2019-03-10","Western Europe","Lyon","6","1","leasure","35339","33487"
"2019-03-07","International","Prague","3","1","leasure","28347","32858"
"2019-02-17","Russia","Sevastopol","1","1","business","4421","14684"
"2019-02-18","Russia","Krasnoyarsk","2","1","business","10243","32762"
"2019-02-24","Arabia","Dubai","3","1","business","21643","16741"
"2019-03-26","Western Europe","Marne-la-Vallee","1","0","leasure","5242","14095"
"2019-02-19","Southern Europe","Madrid","2","1","business","24214","31877"
"2019-02-17","Russia","Moscow","1","1","business","3642","6402"
"2019-02-18","Russia","Kaluga","1","1","business","2731","10194"
"2019-02-20","CIS","Yerevan","2","1","business","19525","6268"
"2019-03-07","Southern Europe","Lisbon","3","0","leasure","31422","17943"
"2019-02-19","Russia","Ryazan","1","1","business","3182","14684"
"2019-03-28","Western Europe","Brussels","2","1","leasure","18337","25589"
"2019-03-31","International","Las Vegas","4","0","leasure","14881","19560"
"2019-02-15","International","Istanbul","1","1","business","1754","18233"
"2019-02-18","Western Europe","Frankfurt","1","1","business","24945","26582"
"2019-03-12","Southern Europe","Barcelona","9","0","leasure","52366","15194"
"2019-03-15","International","Toronto","10","0","leasure","77644","23336"
"2019-02-25","Russia","Naberezhnye Chelny","2","1","business","8183","5782"
"2019-02-19","Southern Europe","Bari","3","1","business","17671","19560"
"2019-02-19","Russia","Pyatigorsk","3","1","business","8974","21535"
"2019-02-18","Russia","Nizhniy Novgorod","1","1","business","3627","6854"
"2019-02-24","International","Sofia","19","1","leasure","95387","10663"
"2019-02-26","Russia","Smolensk","1","1","business","1750","14684"
"2019-07-16","Southern Europe","Maspalomas","7","1","leasure","105243","21581"
"2019-02-25","International","Bangalore","3","1","business","19604","7161"
"2019-02-27","International","Hong Kong","5","0","business","47936","17391"
"2019-03-04","Arabia","Kuwait City","3","1","business","56137","17459"
"2019-04-19","Southern Europe","Madrid","5","0","business","7049","19560"
"2019-06-29","Southern Europe","La Linea de la Concepcion","2","1","leasure","9145","19380"
"2019-02-16","International","Puerto Aventuras","3","1","leasure","67321","15660"
"2019-05-03","International","Warsaw","1","1","business","2978","31249"
"2019-07-20","Southern Europe","Corfu","4","1","leasure","48690","19043"
"2019-08-09","International","Riga","2","1","leasure","7404","6152"
"2019-07-03","International","Budapest","4","1","business","25850","3976"
"2019-03-27","International","Sydney","2","1","business","37266","20587"
"2019-03-27","International","Istanbul","4","1","leasure","125119","33014"
"2019-04-27","Southern Europe","Barcelona","4","1","business","58887","14876"
"2019-06-16","CIS","Tsaghkadzor","7","1","leasure","28661","6378"
"2019-05-15","International","Istanbul","2","0","business","61017","10150"
"2019-05-15","International","Istanbul","2","0","business","56838","10150"
"2019-08-11","Southern Europe","Estoril","10","1","leasure","131813","18144"
"2019-04-04","International","New York","5","0","business","64977","29356"
"2019-04-30","International","Istanbul","4","1","business","14934","19966"
"2019-06-24","Western Europe","Dusseldorf","4","0","leasure","511791","5906"
"2019-02-19","Russia","Sterlitamak","2","1","business","4996","5892"
"2019-05-29","Russia","Kazan","3","1","business","9552","29826"
"2019-07-27","Southern Europe","Kokkini Chani","7","1","leasure","65529","27460"
"2019-06-21","Western Europe","London","2","1","leasure","86816","12440"
"2019-03-15","Russia","Saint Petersburg","3","1","leasure","8702","13729"
"2019-03-19","Southern Europe","Alicante","3","0","business","11084","24355"
"2019-03-11","Southern Europe","Rome","13","1","leasure","233994","13729"
"2019-02-18","Western Europe","London","6","0","leasure","165401","24763"
"2019-10-07","Western Europe","Munich","2","0","business","30810","24435"
"2019-02-25","Arabia","Sharjah","3","1","business","12604","34332"
"2019-10-07","International","Miami Beach","7","1","leasure","113144","27684"
"2019-09-08","Southern Europe","Porto","3","1","business","19765","19134"
"2019-05-03","Southern Europe","Rome","2","1","leasure","40457","19184"
"2019-04-01","International","Prague","1","1","leasure","13956","13879"
"2019-04-06","International","Daejeon","7","1","leasure","28946","7824"
"2019-03-12","International","Seoul","7","1","leasure","22465","7749"
"2019-04-14","International","Macau","1","0","business","5613","18744"
"2019-02-27","Russia","Moscow","2","1","business","10490","17027"
"2019-03-06","Western Europe","Paris","2","1","business","27385","6134"
"2019-04-22","Russia","Moscow","3","1","business","36237","31837"
"2019-03-05","Western Europe","Munich","4","1","business","18545","27049"
"2019-02-19","Russia","Yekaterinburg","1","1","business","3324","16741"
"2019-04-03","International","Beijing","7","1","leasure","59979","23969"
"2019-05-21","International","Prague","4","1","business","24339","18189"
"2019-02-18","Russia","Vladimir","4","1","business","16049","33103"
"2019-02-16","Russia","Kaliningrad","1","0","leasure","5836","28396"
"2019-03-09","Southern Europe","Barcelona","7","0","leasure","88257","15490"
"2019-05-02","International","Bali","12","0","leasure","17262","19019"
"2019-04-13","International","Guangzhou","4","0","business","54613","22905"
"2019-04-10","Western Europe","Paris","1","0","leasure","9588","28396"
"2019-02-17","International","Krabi","1","0","business","2576","29158"
"2019-02-14","Russia","Moscow","1","1","business","10250","22131"
"2019-04-01","Western Europe","Paris","2","1","leasure","16829","6983"
"2019-04-09","International","New Delhi","1","1","business","1344","24435"
"2019-05-01","Russia","Yessentuki","5","1","business","19569","9856"
"2019-02-20","Russia","Novosibirsk","2","1","business","18327","25549"
"2019-03-17","Southern Europe","Barcelona","6","1","leasure","47197","26990"
"2019-03-08","Western Europe","Vienna","3","1","leasure","11465","31339"
"2019-02-22","International","Prague","4","1","business","39206","17481"
"2019-02-21","Russia","Moscow","1","1","business","3396","8166"
"2019-04-25","Russia","Moscow","3","1","leasure","15814","30574"
"2019-04-13","International","Stepantsminda","1","0","leasure","4831","11481"
"2019-03-31","International","Phuket","8","1","leasure","101163","23146"
"2019-02-25","Southern Europe","Rome","3","1","business","16124","14684"
"2019-02-27","Western Europe","London","3","1","business","71955","30346"
"2019-02-20","Russia","Izhevsk","2","1","business","6074","14546"
"2019-02-18","Russia","Kazan","3","1","business","11934","5963"
"2019-02-17","International","Bucharest","4","1","business","44667","34449"
"2019-02-24","Southern Europe","Vitoria","3","1","business","17258","6144"
"2019-03-03","Southern Europe","Puerto de la Cruz","7","1","leasure","48677","31675"
"2019-02-18","Southern Europe","Milan","4","1","business","54694","32561"
"2019-02-14","Southern Europe","Belgrade","1","1","business","11183","23975"
"2019-02-17","Russia","Moscow","1","1","business","3640","10542"
"2019-02-20","CIS","Almaty","2","1","business","10039","10584"
"2019-02-21","CIS","Gomel","1","1","business","4788","14684"
"2019-02-24","Russia","Kemerovo","2","1","business","10781","19819"
"2019-03-09","Southern Europe","Como","6","0","leasure","40708","13288"
"2019-02-17","Russia","Chelyabinsk","1","1","business","2742","21468"
"2019-02-17","International","Stellenbosch","1","1","business","7681","29992"
"2019-03-07","International","Prague","3","1","leasure","19958","5782"
"2019-05-25","Southern Europe","Venice","1","1","leasure","10678","34424"
"2019-03-11","Southern Europe","Rome","6","1","leasure","18861","14684"
"2019-02-18","International","Sofia","4","1","business","40817","10663"
"2019-02-22","Western Europe","Paris","7","0","leasure","40666","21734"
"2019-02-19","Russia","Nizhniy Novgorod","2","1","business","8148","14684"
"2019-02-15","International","Yaounde","1","0","business","28109","27606"
"2019-03-23","International","Tokyo","4","1","business","70137","6378"
"2019-03-02","Western Europe","Nice","6","1","leasure","27402","21734"
"2019-02-11","Arabia","Dubai","3","0","business","96724","33970"
"2019-03-12","Arabia","Dubai","2","1","business","14796","18790"
"2019-02-21","Russia","Moscow","2","1","business","11939","22888"
"2019-03-07","Western Europe","Berlin","2","1","business","13178","15971"
"2019-02-22","Russia","Suzdal","2","0","leasure","10893","22426"
"2019-02-15","International","Budapest","3","1","leasure","24091","28396"
"2019-06-06","International","Orlando","1","0","leasure","8612","24435"
"2019-05-30","Southern Europe","Lisbon","4","0","leasure","37572","19184"
"2019-05-16","Western Europe","Lourdes","2","0","business","7281","24435"
"2019-02-26","Russia","Bryansk","1","1","business","2563","14684"
"2019-06-17","Russia","Moscow","1","1","leasure","15720","25589"
"2019-02-18","Russia","Moscow","1","1","business","8154","6677"
"2019-05-02","Southern Europe","Bologna","10","1","leasure","103393","6490"
"2019-03-04","Western Europe","Munich","10","0","leasure","139249","18227"
"2019-02-15","Russia","Ulyanovsk","4","1","business","10934","6591"
"2019-03-19","International","Prague","3","1","business","12469","17083"
"2019-02-24","Southern Europe","Puerto Real","5","1","leasure","101355","14965"
